"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.684350625E0,6.706054688E-2,1.966909790E-1,9.779313812E0,9.781521512E0
8.694368625E0,6.676116943E-2,2.032772827E-1,9.794731750E0,9.797068376E0
8.704386625E0,6.451583862E-2,2.001338196E-1,9.789492645E0,9.791750716E0
8.714404625E0,6.062393188E-2,2.052232361E-1,9.789193268E0,9.791531886E0
8.724422625E0,6.900650024E-2,2.001338196E-1,9.779463501E0,9.781754536E0
8.734440625E0,7.214996338E-2,1.950444031E-1,9.790241089E0,9.792449567E0
8.744458625E0,6.735992432E-2,1.945953369E-1,9.803114319E0,9.805276898E0
8.754476625E0,7.005432129E-2,1.974394226E-1,9.792037354E0,9.794278200E0
8.764494625E0,7.140151978E-2,2.026785278E-1,9.796228638E0,9.798585219E0
8.774512625E0,6.376739502E-2,2.029779053E-1,9.790989532E0,9.793300891E0
8.784530625E0,6.242019653E-2,1.966909790E-1,9.787995758E0,9.790170815E0
8.794548625E0,6.526428223E-2,1.927990723E-1,9.789941711E0,9.792057476E0
8.804566625E0,6.481521606E-2,1.989363098E-1,9.794132996E0,9.796367582E0
8.814584625E0,6.242019653E-2,1.998344421E-1,9.792785797E0,9.795023418E0
8.824602625E0,6.391708374E-2,2.049238586E-1,9.788444824E0,9.790798295E0
8.834620625E0,5.448669434E-2,2.064207458E-1,9.792336731E0,9.794663699E0
8.844637625E0,6.631210327E-2,2.094145203E-1,9.786798248E0,9.789263082E0
8.854655625E0,6.242019653E-2,2.002835083E-1,9.778116302E0,9.780366465E0
8.864673625E0,6.032455444E-2,1.948947144E-1,9.793234863E0,9.795359722E0
8.874691625E0,6.421646118E-2,1.948947144E-1,9.792935486E0,9.795085152E0
8.884709625E0,6.466552734E-2,2.047741699E-1,9.792187042E0,9.794541396E0
8.894727625E0,6.706054688E-2,2.068698120E-1,9.786349182E0,9.788765119E0
8.904745625E0,6.526428223E-2,1.975891113E-1,9.785600739E0,9.787812968E0
8.914763625E0,7.304809570E-2,1.930984497E-1,9.793683929E0,9.795859735E0
8.924781625E0,6.646179199E-2,1.947450256E-1,9.785750427E0,9.787913681E0
8.934799625E0,6.047424316E-2,1.995350647E-1,9.792486420E0,9.794705797E0
8.944817625E0,5.733078003E-2,2.020797729E-1,9.790241089E0,9.792494250E0
8.954835625E0,6.676116943E-2,1.990859985E-1,9.796378326E0,9.798628506E0
8.964853625E0,6.825805664E-2,1.986369324E-1,9.785750427E0,9.788004251E0
8.974871625E0,6.795867920E-2,2.038760376E-1,9.789492645E0,9.791851208E0
8.984889625E0,6.062393188E-2,1.974394226E-1,9.783205719E0,9.785385620E0
8.994906625E0,6.406677246E-2,2.010319519E-1,9.787995758E0,9.790269626E0
9.004924625E0,5.777984619E-2,2.041754150E-1,9.789792023E0,9.792091399E0
9.014942625E0,6.286926270E-2,2.014810181E-1,9.780361633E0,9.782638745E0
9.024960625E0,6.646179199E-2,1.935475159E-1,9.786049805E0,9.788189240E0
9.034978625E0,6.242019653E-2,1.978884888E-1,9.785900116E0,9.788099775E0
9.044996625E0,6.406677246E-2,2.052232361E-1,9.784403229E0,9.786764924E0
9.055014625E0,6.406677246E-2,2.017803955E-1,9.788594513E0,9.790883638E0
9.065032625E0,6.735992432E-2,1.978884888E-1,9.790839844E0,9.793071125E0
9.075050625E0,6.646179199E-2,2.005828857E-1,9.798473969E0,9.800752154E0
9.085068625E0,6.271957397E-2,2.062710571E-1,9.792037354E0,9.794410499E0
9.095086625E0,7.379653931E-2,1.969903564E-1,9.789492645E0,9.791752518E0
9.105104625E0,6.706054688E-2,1.901046753E-1,9.782756653E0,9.784833398E0
9.115122625E0,6.391708374E-2,1.951940918E-1,9.794432373E0,9.796585713E0
9.125140625E0,5.822891235E-2,2.038760376E-1,9.797725525E0,9.800019465E0
9.135158625E0,6.661148071E-2,2.044747925E-1,9.784253540E0,9.786616594E0
9.145176625E0,6.406677246E-2,2.025288391E-1,9.799821167E0,9.802123106E0
9.155193625E0,6.017486572E-2,1.913021851E-1,9.790390778E0,9.792444491E0
9.165211625E0,7.289840698E-2,1.963916016E-1,9.792785797E0,9.795026162E0
9.175229625E0,6.780899048E-2,2.055226135E-1,9.788744202E0,9.791136331E0
9.185247625E0,6.182144165E-2,2.014810181E-1,9.790839844E0,9.793107849E0
9.195265625E0,6.406677246E-2,1.992356873E-1,9.790839844E0,9.793076343E0
9.205283625E0,6.571334839E-2,1.951940918E-1,9.783804474E0,9.785972050E0
9.215301625E0,6.825805664E-2,1.983375549E-1,9.785900116E0,9.788147834E0
9.225319625E0,6.466552734E-2,2.020797729E-1,9.791588287E0,9.793886821E0
9.235337625E0,6.122268677E-2,2.002835083E-1,9.785900116E0,9.788140926E0
9.245355625E0,6.361770630E-2,1.960922241E-1,9.786199493E0,9.788370646E0
9.255373625E0,6.301895142E-2,1.974394226E-1,9.796078949E0,9.798271097E0
9.265391625E0,6.810836792E-2,2.026785278E-1,9.794282684E0,9.796616285E0
9.275409625E0,7.080276489E-2,1.974394226E-1,9.790241089E0,9.792487730E0
9.285427625E0,7.274871826E-2,1.975891113E-1,9.783355408E0,9.785620924E0
9.295444625E0,6.496490479E-2,2.002835083E-1,9.792037354E0,9.794300866E0
9.305462625E0,6.541397095E-2,2.016307068E-1,9.796228638E0,9.798521799E0
9.315480625E0,6.137237549E-2,2.035766602E-1,9.783056030E0,9.785366386E0
9.325498625E0,6.152206421E-2,2.005828857E-1,9.781858521E0,9.784108267E0
9.335516625E0,6.496490479E-2,1.992356873E-1,9.779014435E0,9.781259562E0
9.345534625E0,6.721023560E-2,2.008822632E-1,9.790390778E0,9.792682088E0
9.355552625E0,7.080276489E-2,1.975891113E-1,9.786498871E0,9.788749391E0
9.365570625E0,6.960525513E-2,2.089654541E-1,9.782307587E0,9.784786823E0
9.375588625E0,6.825805664E-2,1.983375549E-1,9.782906342E0,9.785154748E0
9.385606625E0,5.777984619E-2,2.107617188E-1,9.790540466E0,9.792979201E0
9.395624625E0,6.092330933E-2,2.040257263E-1,9.790091400E0,9.792406638E0
9.405642625E0,6.556365967E-2,1.996847534E-1,9.789342957E0,9.791598854E0
9.415660625E0,6.316864014E-2,1.981878662E-1,9.792037354E0,9.794246487E0
9.425678625E0,7.185058594E-2,1.953437805E-1,9.785600739E0,9.787814031E0
9.435696625E0,7.334747314E-2,2.005828857E-1,9.792187042E0,9.794515834E0
9.445713625E0,6.616241455E-2,1.992356873E-1,9.786798248E0,9.789049611E0
9.455731625E0,7.469467163E-2,1.947450256E-1,9.781858521E0,9.784082023E0
9.465749625E0,7.020401001E-2,2.005828857E-1,9.777517548E0,9.779826762E0
9.475767625E0,6.122268677E-2,1.990859985E-1,9.772128754E0,9.774348256E0
9.485785625E0,6.167175293E-2,1.992356873E-1,9.788444824E0,9.790666491E0
9.495803625E0,6.661148071E-2,1.954934692E-1,9.785600739E0,9.787779963E0
9.505821625E0,6.676116943E-2,1.993853760E-1,9.783804474E0,9.786063640E0
9.515839625E0,7.065307617E-2,1.975891113E-1,9.786049805E0,9.788299346E0
9.525857625E0,6.586303711E-2,2.094145203E-1,9.788893890E0,9.791355166E0
9.535875625E0,6.286926270E-2,1.975891113E-1,9.788295135E0,9.790491084E0
9.545893625E0,6.795867920E-2,1.972897339E-1,9.786349182E0,9.788573539E0
9.555911625E0,6.346801758E-2,1.942959595E-1,9.782606964E0,9.784742108E0
9.565929625E0,6.331832886E-2,2.029779053E-1,9.777068481E0,9.779380212E0
9.575947625E0,6.361770630E-2,1.954934692E-1,9.785151672E0,9.787311079E0
9.585963792E0,6.361770630E-2,1.936972046E-1,9.786498871E0,9.788622271E0
9.595981792E0,5.882766724E-2,2.019300842E-1,9.784403229E0,9.786663527E0
9.605999792E0,6.242019653E-2,2.059716797E-1,9.781259766E0,9.783627304E0
9.616017792E0,6.616241455E-2,1.953437805E-1,9.776769104E0,9.778944256E0
9.626035792E0,6.661148071E-2,2.025288391E-1,9.786498871E0,9.788820928E0
9.636053792E0,6.691085815E-2,2.043251038E-1,9.787546692E0,9.789907868E0
9.646071792E0,6.316864014E-2,1.984872437E-1,9.787247314E0,9.789463594E0
9.656089792E0,6.990463257E-2,1.984872437E-1,9.796078949E0,9.798338972E0
9.666107792E0,6.721023560E-2,2.016307068E-1,9.794582062E0,9.796887767E0
9.676125792E0,6.316864014E-2,2.022294617E-1,9.795779572E0,9.798070445E0
9.686143792E0,7.065307617E-2,2.134561157E-1,9.786648560E0,9.789231093E0
9.696161792E0,6.571334839E-2,2.073188782E-1,9.784253540E0,9.786670358E0
9.706179792E0,6.107299805E-2,1.986369324E-1,9.787546692E0,9.789752642E0
9.716196792E0,6.376739502E-2,1.929487610E-1,9.788145447E0,9.790254685E0
9.726214792E0,6.795867920E-2,1.981878662E-1,9.789941711E0,9.792183389E0
9.736232792E0,7.604187012E-2,1.966909790E-1,9.792935486E0,9.795205722E0
9.746250792E0,7.095245361E-2,1.969903564E-1,9.785301361E0,9.787541171E0
9.756268792E0,6.481521606E-2,2.019300842E-1,9.792187042E0,9.794483337E0
9.766286792E0,6.301895142E-2,2.098635864E-1,9.793983307E0,9.796434205E0
9.776304792E0,6.466552734E-2,2.005828857E-1,9.778265991E0,9.780536842E0
9.786322792E0,7.259902954E-2,2.040257263E-1,9.787696381E0,9.790091805E0
9.796340792E0,6.646179199E-2,2.013313293E-1,9.783654785E0,9.785951790E0
9.806358792E0,5.628295898E-2,2.098635864E-1,9.784702606E0,9.787114773E0
9.816376792E0,5.284011841E-2,1.966909790E-1,9.784852295E0,9.786971638E0
9.826394792E0,5.852828979E-2,2.026785278E-1,9.791288910E0,9.793561286E0
9.836412792E0,6.032455444E-2,2.049238586E-1,9.795929260E0,9.798258157E0
9.846430792E0,6.466552734E-2,1.992356873E-1,9.797875214E0,9.800114040E0
9.856447792E0,6.421646118E-2,1.987866211E-1,9.790690155E0,9.792918543E0
9.866465792E0,7.140151978E-2,2.028282166E-1,9.785750427E0,9.788112631E0
9.876483792E0,5.792953491E-2,2.007325745E-1,9.785600739E0,9.787830771E0
9.886501792E0,6.032455444E-2,2.031275940E-1,9.786199493E0,9.788493265E0
9.896519792E0,6.316864014E-2,1.960922241E-1,9.774374084E0,9.776544951E0
9.906537792E0,6.706054688E-2,2.130070496E-1,9.774673462E0,9.777224064E0
9.916555792E0,5.882766724E-2,2.049238586E-1,9.783056030E0,9.785378877E0
9.926573792E0,7.185058594E-2,1.941462708E-1,9.794881439E0,9.797068832E0
9.936591792E0,6.436614990E-2,1.987866211E-1,9.781858521E0,9.784089903E0
9.946609792E0,6.256988525E-2,2.005828857E-1,9.786349182E0,9.788604538E0
9.956627792E0,6.242019653E-2,1.901046753E-1,9.793384552E0,9.795428375E0
9.966645792E0,6.256988525E-2,2.023791504E-1,9.790540466E0,9.792831814E0
9.976663792E0,7.349716187E-2,1.922003174E-1,9.776020660E0,9.778186066E0
9.986681792E0,6.900650024E-2,2.017803955E-1,9.776170349E0,9.778495995E0
9.996699792E0,5.777984619E-2,2.005828857E-1,9.775870972E0,9.778099266E0
1.000671779E1,6.915618896E-2,2.107617188E-1,9.786199493E0,9.788713072E0
1.001673479E1,6.735992432E-2,2.035766602E-1,9.788744202E0,9.791092578E0
1.002675279E1,6.481521606E-2,2.001338196E-1,9.784702606E0,9.786963761E0
1.003677079E1,6.795867920E-2,1.953437805E-1,9.786947937E0,9.789133133E0
1.004678879E1,6.735992432E-2,1.947450256E-1,9.786498871E0,9.788668098E0
1.005680679E1,7.304809570E-2,1.990859985E-1,9.792187042E0,9.794483056E0
1.006682479E1,6.750961304E-2,2.010319519E-1,9.786049805E0,9.788347265E0
1.007684279E1,6.556365967E-2,2.017803955E-1,9.787397003E0,9.789696319E0
1.008686079E1,6.825805664E-2,2.005828857E-1,9.791438599E0,9.793730775E0
1.009687879E1,6.451583862E-2,1.974394226E-1,9.790989532E0,9.793192566E0
1.010689679E1,6.855743408E-2,1.978884888E-1,9.787995758E0,9.790236000E0
1.011691479E1,6.825805664E-2,2.007325745E-1,9.791139221E0,9.793434534E0
1.012693279E1,7.125183105E-2,2.016307068E-1,9.787696381E0,9.790032288E0
1.013695079E1,6.990463257E-2,1.983375549E-1,9.791438599E0,9.793696660E0
1.014696779E1,6.167175293E-2,1.910028076E-1,9.780960388E0,9.783019554E0
1.015698579E1,6.271957397E-2,2.002835083E-1,9.777367859E0,9.779620109E0
1.016700379E1,6.795867920E-2,2.067201233E-1,9.786947937E0,9.789366758E0
1.017702179E1,6.930587769E-2,1.941462708E-1,9.780361633E0,9.782533913E0
1.018703979E1,6.900650024E-2,1.968406677E-1,9.785001984E0,9.787224937E0
1.019705779E1,6.122268677E-2,2.023791504E-1,9.789193268E0,9.791476414E0
1.020707579E1,6.676116943E-2,1.972897339E-1,9.796827393E0,9.799041139E0
1.021709379E1,5.972579956E-2,1.960922241E-1,9.792336731E0,9.794482017E0
1.022711179E1,6.496490479E-2,1.956431580E-1,9.783804474E0,9.785976020E0
1.023712979E1,6.182144165E-2,2.004331970E-1,9.786648560E0,9.788896025E0
1.024714779E1,6.286926270E-2,1.981878662E-1,9.783654785E0,9.785863883E0
1.025716579E1,6.571334839E-2,2.001338196E-1,9.790390778E0,9.792656604E0
1.026718379E1,6.182144165E-2,1.987866211E-1,9.784552917E0,9.786767281E0
1.027720179E1,5.748046875E-2,2.026785278E-1,9.780361633E0,9.782630335E0
1.028721879E1,6.002517700E-2,1.987866211E-1,9.787397003E0,9.789599544E0
1.029723679E1,6.721023560E-2,1.938468933E-1,9.793234863E0,9.795383756E0
1.030725479E1,5.987548828E-2,2.010319519E-1,9.801916809E0,9.804160956E0
1.031727279E1,6.137237549E-2,2.040257263E-1,9.792935486E0,9.795252855E0
1.032729079E1,6.346801758E-2,1.920506287E-1,9.788594513E0,9.790684050E0
1.033730879E1,6.152206421E-2,1.935475159E-1,9.785600739E0,9.787707976E0
1.034732679E1,6.706054688E-2,1.945953369E-1,9.787397003E0,9.789560999E0
1.035734479E1,5.628295898E-2,1.990859985E-1,9.793384552E0,9.795569610E0
1.036736279E1,6.676116943E-2,1.975891113E-1,9.791588287E0,9.793809254E0
1.037738079E1,6.556365967E-2,2.046244812E-1,9.796827393E0,9.799183473E0
1.038739879E1,6.152206421E-2,2.025288391E-1,9.788893890E0,9.791182078E0
1.039741679E1,6.990463257E-2,2.001338196E-1,9.795779572E0,9.798073158E0
1.040743479E1,7.559280396E-2,1.944456482E-1,9.789792023E0,9.792014667E0
1.041745179E1,6.945556641E-2,2.034269714E-1,9.788295135E0,9.790655150E0
1.042746979E1,6.466552734E-2,2.035766602E-1,9.789193268E0,9.791523371E0
1.043748779E1,6.840774536E-2,2.028282166E-1,9.796677704E0,9.799015917E0
1.044750579E1,6.107299805E-2,1.986369324E-1,9.786947937E0,9.789154022E0
1.045752379E1,6.286926270E-2,2.007325745E-1,9.779762878E0,9.782024743E0
1.046754179E1,7.469467163E-2,1.930984497E-1,9.787995758E0,9.790185252E0
1.047755979E1,6.466552734E-2,1.990859985E-1,9.780810699E0,9.783050383E0
1.048757779E1,6.900650024E-2,1.969903564E-1,9.785600739E0,9.787826567E0
1.049759579E1,6.721023560E-2,1.972897339E-1,9.789941711E0,9.792160087E0
1.050761379E1,6.346801758E-2,1.913021851E-1,9.789642334E0,9.791716997E0
1.051763179E1,6.721023560E-2,2.031275940E-1,9.783505096E0,9.785844369E0
1.052764979E1,6.496490479E-2,1.977388000E-1,9.785001984E0,9.787215380E0
1.053766779E1,6.047424316E-2,1.954934692E-1,9.790839844E0,9.792978080E0
1.054768579E1,5.882766724E-2,2.017803955E-1,9.790839844E0,9.793095571E0
1.055770279E1,5.748046875E-2,1.981878662E-1,9.796528015E0,9.798701117E0
1.056772079E1,6.810836792E-2,1.998344421E-1,9.785900116E0,9.788177238E0
1.057773879E1,6.451583862E-2,1.947450256E-1,9.781259766E0,9.783410986E0
1.058776079E1,6.346801758E-2,1.986369324E-1,9.786648560E0,9.788869947E0
1.059777879E1,6.376739502E-2,1.896556091E-1,9.776769104E0,9.778816372E0
1.060779679E1,6.122268677E-2,1.926493835E-1,9.783954163E0,9.786042155E0
1.061781479E1,6.571334839E-2,2.119592285E-1,9.785301361E0,9.787817310E0
1.062783279E1,5.209167480E-2,1.987866211E-1,9.792935486E0,9.795091377E0
1.063785079E1,6.391708374E-2,1.977388000E-1,9.795330505E0,9.797534676E0
1.064786879E1,6.122268677E-2,2.028282166E-1,9.790241089E0,9.792533282E0
1.065788679E1,6.676116943E-2,2.007325745E-1,9.789642334E0,9.791927678E0
1.066790479E1,6.331832886E-2,1.999841309E-1,9.788893890E0,9.791141224E0
1.067792279E1,6.406677246E-2,1.999841309E-1,9.785900116E0,9.788153007E0
1.068793979E1,6.481521606E-2,2.079176331E-1,9.794432373E0,9.796853386E0
1.069795779E1,7.035369873E-2,2.043251038E-1,9.792636108E0,9.795020181E0
1.070797579E1,7.155120850E-2,2.014810181E-1,9.782457275E0,9.784793535E0
1.071799379E1,6.331832886E-2,1.865121460E-1,9.786349182E0,9.788331130E0
1.072801179E1,6.601272583E-2,1.905537415E-1,9.785600739E0,9.787678490E0
1.073802979E1,6.511459351E-2,1.995350647E-1,9.790241089E0,9.792490732E0
1.074804779E1,5.867797852E-2,1.974394226E-1,9.784702606E0,9.786870313E0
1.075806579E1,6.855743408E-2,2.110610962E-1,9.779463501E0,9.781981051E0
1.076808379E1,5.792953491E-2,1.950444031E-1,9.783205719E0,9.785321267E0
1.077810179E1,5.927673340E-2,1.875599670E-1,9.793983307E0,9.795958426E0
1.078811979E1,6.077362061E-2,1.983375549E-1,9.791139221E0,9.793336432E0
1.079813779E1,6.750961304E-2,1.975891113E-1,9.789043579E0,9.791270255E0
1.080815579E1,6.945556641E-2,2.023791504E-1,9.791887665E0,9.794225106E0
1.081817279E1,6.676116943E-2,2.029779053E-1,9.791737976E0,9.794069107E0
1.082819079E1,6.541397095E-2,2.016307068E-1,9.792636108E0,9.794930111E0
1.083820879E1,6.167175293E-2,1.942959595E-1,9.787546692E0,9.789669278E0
1.084822679E1,5.897735596E-2,2.017803955E-1,9.784253540E0,9.786511687E0
1.085824479E1,6.122268677E-2,1.965412903E-1,9.785750427E0,9.787915412E0
1.086826279E1,6.017486572E-2,2.046244812E-1,9.776320038E0,9.778646413E0
1.087828079E1,7.185058594E-2,1.996847534E-1,9.788594513E0,9.790894701E0
1.088829879E1,5.927673340E-2,1.957928467E-1,9.787097626E0,9.789235338E0
1.089831679E1,7.304809570E-2,2.037263489E-1,9.782307587E0,9.784701435E0
1.090833479E1,7.065307617E-2,2.029779053E-1,9.788893890E0,9.791253009E0
1.091835279E1,6.227050781E-2,1.963916016E-1,9.795929260E0,9.798095598E0
1.092837079E1,6.481521606E-2,2.041754150E-1,9.788893890E0,9.791237522E0
1.093838879E1,6.616241455E-2,2.103126526E-1,9.782307587E0,9.784791801E0
1.094840579E1,7.140151978E-2,1.960922241E-1,9.788893890E0,9.791118115E0
1.095842379E1,7.155120850E-2,1.953437805E-1,9.774074707E0,9.776288414E0
1.096844179E1,6.571334839E-2,2.038760376E-1,9.775870972E0,9.778217472E0
1.097845979E1,6.810836792E-2,1.933978271E-1,9.784552917E0,9.786701041E0
1.098847779E1,6.586303711E-2,1.966909790E-1,9.794432373E0,9.796628542E0
1.099849579E1,6.706054688E-2,1.977388000E-1,9.789792023E0,9.792018464E0
1.100851379E1,7.095245361E-2,1.932481384E-1,9.784253540E0,9.786418979E0
1.101853179E1,5.987548828E-2,2.005828857E-1,9.791887665E0,9.794124903E0
1.102854979E1,5.867797852E-2,2.043251038E-1,9.790241089E0,9.792548822E0
1.103856779E1,6.676116943E-2,2.041754150E-1,9.786199493E0,9.788556849E0
1.104858579E1,6.077362061E-2,2.025288391E-1,9.782157898E0,9.784442984E0
1.105860379E1,6.286926270E-2,1.960922241E-1,9.785750427E0,9.787916843E0
1.106862079E1,6.301895142E-2,2.122586060E-1,9.785600739E0,9.788105379E0
1.107863879E1,5.882766724E-2,2.037263489E-1,9.769134979E0,9.771436095E0
1.108865679E1,6.406677246E-2,2.079176331E-1,9.782157898E0,9.784577019E0
1.109867479E1,6.586303711E-2,2.040257263E-1,9.779463501E0,9.781813268E0
1.110869279E1,7.559280396E-2,2.022294617E-1,9.781858521E0,9.784240755E0
1.111871079E1,6.526428223E-2,2.007325745E-1,9.791288910E0,9.793563780E0
1.112872879E1,7.200027466E-2,1.995350647E-1,9.785900116E0,9.788198985E0
1.113874679E1,7.050338745E-2,1.972897339E-1,9.785151672E0,9.787394302E0
1.114876479E1,6.421646118E-2,1.920506287E-1,9.785750427E0,9.787845454E0
1.115878279E1,6.616241455E-2,2.001338196E-1,9.800569611E0,9.802836105E0
1.116880079E1,6.301895142E-2,1.941462708E-1,9.792187042E0,9.794314230E0
1.117881879E1,7.244934082E-2,1.890568542E-1,9.790839844E0,9.792932975E0
1.118883679E1,5.927673340E-2,1.981878662E-1,9.785600739E0,9.787786980E0
1.119885379E1,6.047424316E-2,2.005828857E-1,9.781708832E0,9.783952080E0
1.120887179E1,6.780899048E-2,2.065704346E-1,9.788744202E0,9.791158381E0
1.121888979E1,6.062393188E-2,2.056723022E-1,9.783654785E0,9.786004155E0
1.122890779E1,6.900650024E-2,2.013313293E-1,9.781708832E0,9.784023910E0
1.123892579E1,6.122268677E-2,2.001338196E-1,9.793833618E0,9.796069554E0
1.124894379E1,6.810836792E-2,2.016307068E-1,9.795330505E0,9.797642237E0
1.125896179E1,6.391708374E-2,1.975891113E-1,9.793683929E0,9.795885451E0
1.126897979E1,6.391708374E-2,1.981878662E-1,9.783355408E0,9.785571361E0
1.127899779E1,6.526428223E-2,2.035766602E-1,9.794582062E0,9.796914854E0
1.128901579E1,6.885681152E-2,1.972897339E-1,9.783505096E0,9.785736379E0
1.129903379E1,6.466552734E-2,1.872605896E-1,9.780960388E0,9.782966538E0
1.130905179E1,6.496490479E-2,1.887574768E-1,9.788893890E0,9.790929140E0
1.131906879E1,6.750961304E-2,2.089654541E-1,9.780960388E0,9.783425281E0
1.132908679E1,7.065307617E-2,2.001338196E-1,9.786798248E0,9.789099313E0
1.133910479E1,6.840774536E-2,2.008822632E-1,9.798923035E0,9.801220635E0
1.134912279E1,6.197113037E-2,2.001338196E-1,9.778116302E0,9.780360545E0
1.135914079E1,5.718109131E-2,1.956431580E-1,9.782307587E0,9.784430880E0
1.136915879E1,6.286926270E-2,1.959425354E-1,9.794282684E0,9.796444218E0
1.137917679E1,6.765930176E-2,1.941462708E-1,9.787696381E0,9.789855514E0
1.138919479E1,6.391708374E-2,1.992356873E-1,9.797426147E0,9.799660166E0
1.139921279E1,6.286926270E-2,1.911524963E-1,9.787546692E0,9.789615011E0
1.140923079E1,6.286926270E-2,2.053729248E-1,9.788893890E0,9.791249878E0
1.141924879E1,6.331832886E-2,2.001338196E-1,9.782008209E0,9.784260185E0
1.142926679E1,6.735992432E-2,2.032772827E-1,9.782008209E0,9.784351977E0
1.143928379E1,5.658233643E-2,1.999841309E-1,9.794582062E0,9.796786870E0
1.144930179E1,6.900650024E-2,1.930984497E-1,9.787546692E0,9.789694538E0
1.145931979E1,6.556365967E-2,1.902543640E-1,9.782008209E0,9.784077878E0
1.146933779E1,6.855743408E-2,1.941462708E-1,9.787546692E0,9.789712107E0
1.147935579E1,7.065307617E-2,2.035766602E-1,9.791139221E0,9.793510227E0
1.148937379E1,6.406677246E-2,2.044747925E-1,9.785001984E0,9.787347869E0
1.149939179E1,6.346801758E-2,1.977388000E-1,9.790540466E0,9.792742795E0
1.150940979E1,6.945556641E-2,2.046244812E-1,9.792935486E0,9.795319325E0
1.151942779E1,6.316864014E-2,1.984872437E-1,9.804311829E0,9.806524252E0
1.152944579E1,6.361770630E-2,2.044747925E-1,9.801767120E0,9.804106070E0
1.153946379E1,6.706054688E-2,2.074685669E-1,9.787546692E0,9.789975004E0
1.154948179E1,6.735992432E-2,2.001338196E-1,9.788444824E0,9.790722291E0
1.155949879E1,6.601272583E-2,2.047741699E-1,9.780361633E0,9.782727831E0
1.156951679E1,6.541397095E-2,1.971400452E-1,9.784852295E0,9.787056637E0
1.157953479E1,7.155120850E-2,1.956431580E-1,9.788444824E0,9.790661259E0
1.158954929E1,5.448669434E-2,1.989363098E-1,9.788145447E0,9.790318470E0
1.159956729E1,6.002517700E-2,2.073188782E-1,9.790540466E0,9.792919216E0
1.160958529E1,6.676116943E-2,2.043251038E-1,9.785750427E0,9.788111014E0
1.161960329E1,7.424560547E-2,2.019300842E-1,9.786648560E0,9.789013137E0
1.162962129E1,7.005432129E-2,1.914518738E-1,9.784253540E0,9.786377203E0
1.163963929E1,6.556365967E-2,1.984872437E-1,9.788145447E0,9.790377269E0
1.164965729E1,6.586303711E-2,1.995350647E-1,9.793833618E0,9.796087439E0
1.165967529E1,6.451583862E-2,1.959425354E-1,9.778715057E0,9.780890754E0
1.166969329E1,6.122268677E-2,1.980381775E-1,9.783654785E0,9.785850412E0
1.167971029E1,6.077362061E-2,1.995350647E-1,9.786049805E0,9.788272496E0
1.168972829E1,4.984634399E-2,1.969903564E-1,9.766440582E0,9.768554218E0
1.169974629E1,5.478607178E-2,1.935475159E-1,9.780511322E0,9.782579612E0
1.170976429E1,5.897735596E-2,2.023791504E-1,9.782457275E0,9.784728202E0
1.171978229E1,7.005432129E-2,1.995350647E-1,9.779613190E0,9.781899406E0
1.172980029E1,6.795867920E-2,1.941462708E-1,9.783804474E0,9.785966541E0
1.173981829E1,6.691085815E-2,1.939965820E-1,9.781259766E0,9.783412203E0
1.174983629E1,6.242019653E-2,1.945953369E-1,9.784852295E0,9.786986158E0
1.175985429E1,6.122268677E-2,2.008822632E-1,9.788444824E0,9.790697318E0
1.176987229E1,6.526428223E-2,1.948947144E-1,9.791887665E0,9.794044487E0
1.177989029E1,6.810836792E-2,1.938468933E-1,9.799671478E0,9.801825159E0
1.178990829E1,6.436614990E-2,2.013313293E-1,9.778415680E0,9.780699899E0
1.179992529E1,5.882766724E-2,1.969903564E-1,9.783205719E0,9.785365606E0
1.180994329E1,6.945556641E-2,2.031275940E-1,9.785600739E0,9.787955185E0
1.181996129E1,7.080276489E-2,2.017803955E-1,9.774374084E0,9.776713001E0
1.182997929E1,6.915618896E-2,1.905537415E-1,9.778715057E0,9.780815993E0
1.183999729E1,7.229965210E-2,1.892065430E-1,9.786049805E0,9.788145746E0
1.185001529E1,6.721023560E-2,2.031275940E-1,9.784253540E0,9.786592633E0
1.186003329E1,6.137237549E-2,2.020797729E-1,9.778265991E0,9.780546437E0
1.187005129E1,6.092330933E-2,2.085163879E-1,9.784103851E0,9.786515156E0
1.188006929E1,7.035369873E-2,2.016307068E-1,9.789342957E0,9.791671977E0
1.189008729E1,7.050338745E-2,2.023791504E-1,9.777517548E0,9.779865921E0
1.190010529E1,7.319778442E-2,2.010319519E-1,9.779762878E0,9.782102725E0
1.191012229E1,6.032455444E-2,1.933978271E-1,9.792935486E0,9.795030740E0
1.192014029E1,6.676116943E-2,2.004331970E-1,9.796977081E0,9.799254587E0
1.193015829E1,6.481521606E-2,2.001338196E-1,9.789792023E0,9.792052002E0
1.194017629E1,6.795867920E-2,1.989363098E-1,9.783205719E0,9.785464127E0
1.195019429E1,5.957611084E-2,2.031275940E-1,9.782157898E0,9.784448031E0
1.196021229E1,6.182144165E-2,2.002835083E-1,9.788444824E0,9.790688814E0
1.197023029E1,7.304809570E-2,1.966909790E-1,9.784702606E0,9.786951949E0
1.198024829E1,6.182144165E-2,1.990859985E-1,9.791288910E0,9.793507831E0
1.199026629E1,5.882766724E-2,2.026785278E-1,9.778415680E0,9.780692843E0
